MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
863,799,771,817,791,847,807
863,797,771,818,791,847,807
863,797,773,818,791,847,807
863,798,773,818,791,847,809
863,797,773,819,791,847,809
863,798,773,819,791,847,809
863,799,773,818,791,847,809
865,800,773,818,789,847,809
863,797,771,817,791,847,807
863,797,773,819,791,847,807
863,797,771,817,791,847,807
863,797,771,817,791,847,807
863,797,772,818,791,847,807
863,799,773,817,791,846,810
863,798,771,818,791,847,807
863,799,774,817,791,847,809
863,799,773,818,791,847,809
867,799,771,819,791,847,807
863,799,773,818,791,847,809
863,799,771,819,791,847,807
863,799,773,818,791,847,807
865,799,771,818,791,847,810
863,799,773,818,791,847,809
863,799,773,819,792,847,807
865,799,773,818,791,847,811
863,799,773,819,791,849,810
863,799,775,820,791,848,811
865,799,774,819,793,849,811
867,799,775,819,791,849,810
867,799,775,819,791,847,811
865,799,775,819,791,847,809
867,799,775,819,791,847,811
867,801,775,820,795,850,811
867,799,775,821,793,849,811
867,799,775,819,794,850,811
867,799,775,821,791,850,811
867,799,775,820,791,849,811
863,799,775,819,794,847,811
865,799,774,819,791,848,809
865,799,773,819,791,847,807
863,799,773,816,791,845,807
863,798,773,819,791,847,807
863,798,771,817,791,847,807
863,797,773,818,791,847,807
863,797,773,817,791,847,807
863,798,771,818,791,846,807
863,799,773,817,791,847,807
863,798,773,818,791,847,807
863,799,771,818,791,847,807
863,799,773,819,791,847,810
865,799,775,819,791,847,810
863,799,773,819,791,847,809
865,799,773,818,791,847,807
863,799,773,817,791,847,807
863,798,773,817,791,847,809
863,795,771,817,791,847,807
863,797,771,818,791,847,807
863,797,771,819,791,847,807
863,799,771,818,791,847,809
865,798,773,818,791,848,809
863,799,773,818,791,847,809
863,799,773,819,791,847,807
867,799,774,819,791,847,807
863,799,774,819,791,847,807
866,799,775,819,791,848,811
863,799,773,819,791,847,807
865,799,773,819,791,848,811
867,799,773,818,791,847,809
865,797,774,819,791,847,811
863,799,773,819,791,847,811
865,799,775,818,791,847,810
863,798,773,819,791,847,807
865,799,773,819,791,847,811
867,801,775,819,793,847,811
867,799,773,819,793,847,811
866,799,775,820,793,849,807
867,799,775,819,795,847,811
867,799,775,821,793,849,811
867,799,775,821,795,849,811
867,799,775,821,795,849,811
867,801,775,822,795,850,811
863,797,773,821,793,850,811
867,799,775,821,795,849,811
867,799,775,819,795,849,811
867,799,775,821,795,849,811
863,799,775,819,794,849,811
867,799,775,819,793,849,811
867,799,775,819,791,847,810
863,799,773,819,791,847,810
865,799,775,819,791,847,809
863,799,773,818,791,847,809
863,798,771,818,791,846,807
865,799,773,819,791,847,807
863,799,775,818,791,847,811
863,799,771,819,791,847,807
863,799,771,818,791,847,807
863,797,773,815,791,847,807
863,799,773,817,791,847,809
863,799,771,819,791,847,807
863,799,774,819,791,847,810
865,799,775,819,791,850,811
865,799,775,819,793,849,809
867,799,775,821,793,850,811
867,799,775,819,791,850,811
867,799,775,820,794,850,811
867,799,775,819,793,849,811
867,801,775,821,793,849,811
865,799,775,821,795,849,811
866,799,775,820,795,849,811
867,799,775,821,795,850,811
867,799,775,820,795,850,811
867,799,775,821,794,850,811
867,801,775,821,795,851,811
867,801,775,821,795,850,811
867,799,775,821,795,850,811
867,799,775,821,795,850,811
866,799,775,821,795,850,811
867,801,775,822,793,850,811
867,799,775,820,795,850,811
867,799,775,820,794,849,811
867,799,775,820,794,849,809
867,799,775,820,791,849,811
867,799,775,819,794,849,811
863,799,775,819,791,849,811
865,799,775,818,793,849,811
867,799,775,821,793,849,811
867,799,775,819,793,850,811
867,799,775,820,794,849,811
867,799,775,819,795,849,811
867,799,775,821,793,850,811
865,799,775,821,791,849,811
867,799,775,819,791,848,809
865,799,775,819,791,847,811
865,799,774,819,791,847,809
863,797,771,818,791,847,807
863,799,773,817,791,847,810
863,799,773,818,791,849,807
865,797,774,819,791,847,809
863,799,773,818,791,847,807
863,798,773,818,791,847,807
863,799,771,819,791,847,807
863,797,771,818,791,847,807
863,795,771,818,791,847,807
863,795,771,817,791,846,807
863,798,771,817,791,847,807
863,797,771,817,787,846,807
865,797,771,815,790,847,807
863,795,771,815,789,846,807
863,797,771,816,789,843,807
863,797,771,815,791,845,807
863,799,771,818,791,847,807
863,797,773,819,791,847,807
865,799,773,819,791,847,807
863,797,773,819,791,847,807
865,799,775,819,791,847,810
863,799,775,819,791,849,807
867,799,775,818,791,849,811
863,799,775,819,791,848,811
863,799,773,820,793,847,810
863,799,773,819,791,847,810
865,799,773,819,791,847,807
863,799,773,817,791,845,807
865,799,773,818,791,848,809
863,799,774,817,791,847,809
866,799,775,819,791,847,809
863,799,773,819,793,848,811
865,799,775,819,791,848,811
865,799,774,819,791,847,811
865,799,775,819,791,849,809
863,799,775,819,791,849,810
867,799,775,819,793,848,811
865,799,775,819,791,848,807
863,799,774,819,795,848,811
867,799,773,819,793,847,809
863,797,773,819,791,847,809
863,799,773,819,791,850,810
863,799,773,820,791,849,811
867,799,775,820,795,849,811
867,799,775,819,795,849,811
863,799,775,819,793,850,811
867,799,775,819,795,849,811
865,799,775,819,791,847,811
865,799,775,819,791,848,810
867,800,775,819,791,847,811
863,797,773,819,791,847,811
865,799,775,819,792,849,811
865,799,773,819,791,847,810
867,799,775,819,791,847,811
866,799,775,819,791,848,811
863,799,775,819,793,849,807
863,799,773,818,791,848,809
863,799,773,819,791,847,809
863,798,771,818,791,847,807
863,798,773,818,791,847,807
863,799,771,817,791,847,807
865,798,773,818,791,847,807
863,797,773,818,791,847,807
863,797,773,818,791,847,809
863,799,773,818,791,848,809
863,798,773,819,791,847,807
863,797,773,819,791,848,809
863,797,773,817,791,847,807
863,797,771,818,791,847,807
863,795,771,817,789,846,807
863,795,771,815,789,844,807
863,795,771,816,791,845,807
863,795,771,817,791,845,807
863,797,771,816,789,847,807
863,797,771,817,791,847,807
863,797,771,818,791,847,807
863,798,771,820,791,847,807
863,798,773,819,791,847,807
863,799,773,818,791,847,807
863,801,775,817,791,847,811
863,797,773,817,791,846,807
863,797,773,817,791,847,807
863,799,771,817,791,847,807
863,795,771,817,791,847,807
863,799,773,819,791,847,807
863,799,773,819,793,847,809
867,799,775,819,795,849,811
867,799,775,820,791,849,811
866,799,775,821,793,850,811
867,799,775,820,795,849,811
867,799,775,821,793,849,811
866,799,775,819,791,847,810
866,799,773,819,791,849,811
866,799,775,819,794,847,811
865,799,773,819,791,847,811
867,799,775,819,791,850,811
867,799,775,819,795,850,811
867,799,775,820,795,849,811
865,799,775,821,795,849,811
867,799,775,819,793,849,811
867,799,775,821,795,850,811
867,799,775,821,795,850,811
867,799,775,822,795,850,811
867,799,775,819,795,849,811
867,799,775,819,795,849,811
865,799,773,819,791,848,809
866,799,775,819,791,849,811
863,799,775,819,791,847,809
865,799,775,819,791,847,810
867,799,774,820,791,843,810
863,799,773,820,791,847,811
867,799,773,819,791,847,811
863,799,774,819,793,847,809
866,799,775,819,793,849,811
866,799,774,819,791,848,811
863,799,773,819,791,848,810
867,799,775,819,791,848,811
865,799,775,819,793,848,807
863,799,773,818,791,847,807
867,799,773,818,791,847,807
865,799,773,818,791,847,807
865,798,773,818,791,847,809
863,797,773,818,791,847,809
863,799,773,818,791,847,809
863,799,773,819,791,847,807
865,797,773,818,791,847,807
863,799,773,819,791,847,807
863,798,771,817,791,847,807
863,797,773,818,791,847,807
863,799,773,817,791,846,807
863,797,771,818,791,847,807
866,799,771,817,791,846,807
863,797,771,817,791,847,807
863,797,771,818,791,846,807
863,798,771,817,791,847,809
863,795,771,817,791,846,807
863,799,771,818,791,846,807
863,798,773,818,791,847,807
863,795,773,819,791,847,807
863,799,773,819,791,847,809
863,798,773,819,791,847,810
867,799,771,819,791,847,807
862,795,773,818,791,847,809
863,797,773,818,791,847,809
863,799,771,819,791,856,809
863,797,774,818,791,847,807
863,799,773,817,791,847,807
865,799,773,819,791,848,809
865,799,774,819,791,847,811
863,799,775,819,791,849,811
867,799,775,821,791,848,811
865,799,775,820,794,849,811
867,799,767,819,795,850,811
867,799,775,821,794,850,811
866,799,775,819,791,850,811
867,799,775,821,793,849,811
867,799,775,821,795,851,811
867,799,775,819,791,849,811
867,799,775,820,795,849,811
867,799,775,821,794,850,811
867,799,775,821,794,850,811
867,799,775,821,795,851,811
867,799,775,821,794,850,811
867,799,775,820,795,850,811
865,799,775,821,795,850,809
865,799,775,821,795,849,809
867,799,775,821,795,851,811
867,799,775,821,795,851,811
867,801,775,822,795,850,811
867,799,775,821,794,849,811
867,799,775,820,794,850,811
865,799,775,819,795,849,811
865,799,775,819,793,849,811
865,799,775,819,791,849,810
863,799,774,819,791,848,807
863,799,774,819,791,847,809
863,799,774,818,791,847,807
863,799,774,819,791,850,811
867,799,773,819,791,848,811
863,799,774,819,791,847,811
866,799,773,819,791,848,811
865,799,773,819,791,847,809
863,799,773,819,791,849,809
863,799,773,819,791,847,809
863,797,772,819,791,847,807
863,798,773,819,791,847,809
865,799,773,817,791,847,810
863,797,773,817,791,847,807
863,797,771,818,791,847,807
863,797,771,818,791,847,809
863,797,771,817,791,847,807
863,799,771,819,791,847,807
863,799,771,818,791,847,807
863,799,773,819,791,847,810
867,799,771,819,791,849,811
863,798,773,819,791,847,807
865,799,773,818,791,847,809
867,799,773,819,791,847,811
865,799,775,819,791,847,811
865,799,775,819,791,849,810
867,799,775,820,791,847,811
867,799,775,820,795,849,811
867,799,775,821,795,851,811
867,801,775,821,795,851,811
867,802,775,822,795,851,811
867,801,775,821,795,851,811
867,799,775,821,795,850,811
869,803,775,821,795,850,811
867,799,775,821,795,850,811
866,799,775,821,794,850,811
867,799,775,819,795,849,811
865,799,775,819,795,849,811
867,799,775,821,793,849,811
867,799,775,820,791,849,811
866,799,775,821,793,850,811
867,799,775,821,795,849,811
865,799,775,821,794,851,811
865,799,775,821,793,849,811
867,799,775,820,791,850,811
867,799,775,821,793,849,811
866,799,775,819,795,850,811
865,799,775,819,793,849,811
867,799,775,819,793,849,811
865,799,775,820,791,849,811
865,799,773,819,791,849,810
866,799,774,819,791,847,811
866,799,773,819,791,849,810
863,799,775,819,791,847,811
865,799,775,820,791,849,811
863,799,775,819,793,849,810
867,799,775,820,791,849,810
865,799,775,820,794,850,809
867,799,775,821,793,850,811
866,799,775,821,795,850,811
867,799,775,819,795,849,811
867,799,775,821,791,849,811
863,799,775,819,795,849,811
863,799,774,819,791,848,811
866,799,775,819,791,849,811
867,799,775,819,793,847,811
866,799,775,819,791,848,811
863,799,774,819,791,847,809
865,799,773,819,791,847,810
865,799,773,819,791,848,811
866,799,773,818,791,848,809
863,799,773,819,791,849,811
867,799,775,820,791,847,811
866,799,774,819,791,847,811
863,799,773,819,791,847,810
865,799,773,819,791,847,811
863,799,773,819,791,847,809
863,799,774,819,791,849,807
867,799,775,820,791,847,811
865,799,773,819,793,847,810
863,799,775,820,791,849,811
863,799,775,819,794,848,811
863,799,774,820,791,850,807
865,799,773,819,791,847,811
863,799,773,819,791,848,809
863,799,773,819,791,847,809
865,798,774,819,791,848,807
867,799,775,819,791,847,810
865,799,773,819,791,847,811
863,799,775,819,791,847,811
866,799,775,819,791,847,811
865,799,774,819,793,847,811
863,797,774,818,791,849,811
866,799,773,819,791,847,807
863,799,773,819,791,847,809
863,799,773,817,791,847,809
863,799,775,819,791,847,807
867,799,774,817,791,847,811
863,799,774,819,791,847,811
865,799,775,819,791,847,811
866,799,775,819,791,847,810
863,799,775,819,791,847,810
863,799,774,819,791,849,809
865,799,773,819,793,849,811
866,799,773,819,793,848,811
866,799,775,819,791,849,811
865,799,775,819,793,847,811
863,799,775,819,791,847,809
865,797,774,818,791,847,809
863,797,773,819,791,847,807
865,797,773,817,791,847,807
863,799,773,819,791,848,810
863,799,773,819,791,847,811
865,799,773,819,791,847,811
867,799,773,819,791,847,811
867,799,775,819,791,849,811
867,799,775,819,794,849,811
867,799,775,821,793,849,811
867,799,775,821,791,850,811
866,799,775,820,794,850,811
867,799,775,819,795,847,811
867,799,773,819,791,849,810
861,798,775,819,795,847,811
865,799,774,819,791,847,809
865,799,774,818,791,847,811
863,797,773,819,791,847,811
865,799,774,819,791,849,811
865,799,775,819,793,849,811
867,799,775,821,793,849,811
867,799,775,819,791,849,811
866,799,775,821,793,849,811
865,799,775,819,791,849,811
865,799,775,819,791,847,811
865,799,773,819,791,848,811
867,799,775,819,791,847,811
865,799,767,819,791,847,811
863,797,773,819,791,848,809
865,799,773,819,791,847,809
865,799,773,819,791,847,809
865,799,773,818,791,847,809
863,799,771,818,791,847,807
863,798,773,818,791,847,809
863,799,771,817,791,847,807
863,797,771,817,791,847,807
863,797,771,815,791,847,807
863,798,771,817,791,847,807
863,798,771,818,791,847,807
863,799,771,818,791,847,807
863,795,771,817,789,846,807
863,797,771,818,791,846,807
863,798,771,817,791,846,807
863,795,771,817,789,846,807
863,797,771,817,791,847,807
863,795,771,817,791,846,807
863,797,771,815,791,847,807
865,797,771,817,791,847,807
863,797,773,818,791,845,807
863,797,771,817,791,847,807
863,797,773,817,791,847,807
863,797,771,817,791,847,807
863,797,773,817,791,846,807
863,797,771,817,789,846,807
863,797,771,815,791,847,807
863,797,771,815,791,846,807
863,797,771,819,791,847,807
865,799,774,818,791,847,809
863,799,773,818,793,847,809
866,799,775,819,791,848,809
863,799,774,819,791,849,811
867,799,774,819,791,849,809
863,799,775,820,791,848,811
865,799,774,819,791,848,811
865,799,774,819,794,848,811
865,799,775,820,794,847,811
863,799,775,819,795,850,811
867,799,775,819,793,849,811
867,799,775,821,794,850,811
867,799,775,819,793,849,811
867,799,775,820,791,850,811
865,799,775,819,793,849,811
865,799,775,819,791,849,809
865,799,775,819,793,849,810
863,798,773,819,791,847,807
865,799,773,819,791,847,809
863,799,773,819,791,847,810
867,799,775,820,791,847,811
865,799,774,819,791,849,810
865,799,775,820,793,849,811
867,799,775,819,794,849,811
867,799,775,821,794,849,811
865,799,775,820,791,849,811
867,799,775,820,793,849,811
867,801,775,820,791,849,811
865,799,775,819,794,849,811
867,799,775,820,793,849,811
867,799,775,819,794,849,811
867,799,775,821,793,850,811
866,799,775,819,793,849,811
867,799,775,820,795,849,811
867,799,775,819,791,849,811
863,799,775,819,791,847,810
865,799,775,819,791,847,810
865,799,773,818,791,848,810
863,799,773,819,791,847,811
865,798,773,819,791,849,809
866,799,775,819,794,847,810
865,799,775,820,793,849,811
867,799,774,819,791,847,809
867,799,775,819,791,849,811
865,799,775,819,793,849,811
866,799,775,819,793,847,811
863,799,773,819,791,848,810
865,799,775,819,791,848,807
865,797,775,819,791,847,811
865,799,774,817,791,848,809
863,798,773,818,791,849,809
863,799,773,819,791,847,810
863,791,773,817,791,847,810
866,799,773,819,791,847,807
863,799,773,819,791,847,811
863,799,775,819,791,847,811
863,799,773,819,791,847,809
863,799,775,819,791,847,809
863,798,775,819,791,847,807
865,799,775,819,791,847,809
863,799,775,819,791,847,807
863,799,774,819,791,849,807
865,799,773,819,791,847,811
865,799,774,819,791,849,809
866,799,773,819,794,849,810
863,799,774,819,791,849,807
863,799,773,819,791,847,809
863,799,773,819,791,847,807
863,797,771,818,791,846,807
863,797,773,818,791,847,807
863,799,773,818,791,847,807
863,798,773,818,791,847,807
863,797,773,818,791,847,807
863,797,774,818,791,847,810
865,799,773,818,791,847,809
863,799,775,820,794,847,809
866,799,775,819,793,849,811
866,799,775,819,791,849,811
863,799,775,820,793,849,811
867,799,775,819,795,849,811
865,799,775,820,795,849,811
865,799,775,819,795,849,810
863,799,775,821,795,850,811
866,799,775,821,795,847,811
867,799,775,819,793,849,811
863,799,775,820,791,849,810
867,799,775,819,791,849,811
865,799,773,820,791,849,811
865,799,775,819,791,849,811
867,799,775,820,794,847,811
863,799,775,819,793,847,811
865,799,775,819,791,848,809
863,799,775,819,793,847,807
863,799,775,819,791,847,807
865,799,773,819,791,847,809
863,799,767,818,791,847,807
863,797,771,818,791,847,807
863,799,773,819,791,847,807
863,799,774,819,791,847,810
863,799,773,818,791,847,809
863,799,775,819,791,847,811
863,799,775,819,791,849,811
863,799,773,819,791,848,811
865,799,774,819,793,849,810
863,799,775,819,791,847,809
863,799,774,818,791,847,807
863,799,774,819,793,849,809
863,797,775,818,791,850,807
863,797,773,818,791,847,807
865,798,773,818,791,847,807
863,799,773,818,791,847,807
863,797,773,818,791,847,807
863,797,773,818,791,847,807
863,798,773,818,791,846,807
863,797,773,818,791,847,807
863,799,773,818,791,847,807
863,798,771,819,791,847,807
863,799,773,819,791,847,810
863,797,771,817,791,847,807
863,797,771,817,791,847,807
863,795,771,817,791,847,807
863,797,772,817,791,846,807
863,797,771,815,791,847,807
863,797,771,817,791,847,807
863,797,773,818,791,847,807
863,797,771,818,791,847,809
863,799,773,819,791,847,807
863,799,771,819,791,847,811
863,799,773,818,791,847,811
866,799,775,819,791,849,809
865,799,774,819,791,848,811
863,799,775,819,791,847,809
863,798,773,819,793,847,809
863,799,773,819,791,847,810
863,799,774,819,791,847,809
863,798,774,819,791,847,811
865,799,775,819,791,849,809
863,799,774,819,791,849,807
863,799,773,819,791,848,807
863,799,775,818,791,848,810
865,799,774,819,791,849,810
865,799,775,819,791,847,809
863,799,773,819,791,847,810
863,797,773,819,791,847,810
